,1700.0 µM Pi (1),850.0 µM Pi (1),425.0 µM Pi (1),212.5 µM Pi (1),106.25 µM Pi (1),53.125 µM Pi (1),26.5625 µM Pi (1),13.28125 µM Pi (1),6.640625 µM Pi (1),3.3203125 µM Pi (1),1.66015625 µM Pi (1),0.830078125 µM Pi (1),1700.0 µM Pi (2),850.0 µM Pi (2),425.0 µM Pi (2),212.5 µM Pi (2),106.25 µM Pi (2),53.125 µM Pi (2),26.5625 µM Pi (2),13.28125 µM Pi (2),6.640625 µM Pi (2),3.3203125 µM Pi (2),1.66015625 µM Pi (2),0.830078125 µM Pi (2),time
324,222.07999999999998,211.6,198.88,190.07999999999998,182.56,168.64,167.6,165.36,163.99999999999997,157.35999999999999,157.11999999999998,161.11999999999998,219.35999999999999,209.6,198.39999999999998,182.71999999999997,163.44,168.79999999999998,164.23999999999998,162.71999999999997,159.6,157.44,155.2,159.84,7935.4
325,222.39999999999998,211.99999999999997,199.20000000000002,189.76,182.23999999999998,169.6,168.32,167.51999999999998,166.72,158.23999999999998,156.79999999999998,163.76,219.52,209.43999999999997,199.04,182.39999999999998,163.92,170.56,166.87999999999997,164.64,160.32,158.23999999999998,155.04,160.07999999999998,7960.1
326,222.71999999999997,212.16,199.76,189.84,182.16,168.0,168.0,165.27999999999997,164.31999999999996,157.76,156.64,160.88,219.20000000000002,210.15999999999997,199.28,182.88,163.51999999999998,168.48,164.95999999999998,162.48,158.88,157.52,154.79999999999998,160.07999999999998,7984.8
327,223.27999999999997,212.32,199.67999999999998,190.47999999999996,182.56,169.6,169.67999999999998,167.83999999999997,167.04,158.16,156.95999999999998,161.67999999999998,218.64,210.39999999999998,199.35999999999999,182.88,165.27999999999997,170.71999999999997,166.48,164.88,161.28,157.11999999999998,154.88,161.67999999999998,8009.5
328,223.67999999999998,212.48,199.20000000000002,190.0,182.64,168.79999999999998,168.24,166.23999999999998,164.88,157.52,157.11999999999998,161.2,220.07999999999998,210.24,199.52,183.51999999999998,164.31999999999996,169.43999999999997,164.95999999999998,162.8,159.76,157.35999999999999,155.04,161.92,8034.2
329,223.67999999999998,211.99999999999997,199.6,189.92,182.95999999999998,170.39999999999998,169.67999999999998,166.55999999999997,166.87999999999997,159.12,156.95999999999998,161.52,219.76,210.64,199.35999999999999,183.12,165.27999999999997,171.04,166.16,165.04,161.92,157.28,155.2,162.95999999999998,8058.9
330,223.67999999999998,213.12,200.0,190.47999999999996,182.71999999999997,170.24,167.6,165.68,164.72,157.44,156.79999999999998,160.64,220.24,211.04,199.35999999999999,182.64,163.76,169.84,164.64,162.48,159.12,157.28,155.44,161.84,8083.6
331,223.99999999999997,213.03999999999996,200.07999999999998,189.92,183.35999999999999,168.72,167.83999999999997,165.76,165.04,157.2,156.32,161.92,220.56,210.88,199.84,183.2,163.92,168.64,164.48,162.95999999999998,162.07999999999998,157.2,157.2,162.48,8108.3
332,223.76,212.71999999999997,200.0,190.71999999999997,183.12,168.79999999999998,168.39999999999998,164.72,164.79999999999998,157.76,158.0,162.23999999999998,220.47999999999996,210.39999999999998,199.52,183.35999999999999,164.64,169.20000000000002,165.44,163.12,159.92,157.28,155.92,160.47999999999996,8133.0
333,224.23999999999998,213.67999999999998,200.71999999999997,190.64,183.6,168.96,167.76,165.2,164.79999999999998,157.6,156.32,161.35999999999999,220.39999999999998,210.95999999999998,200.07999999999998,183.51999999999998,164.72,169.04,165.12,162.95999999999998,159.6,157.44,155.12,159.84,8157.7
334,224.64,213.03999999999996,201.11999999999998,190.71999999999997,184.64,168.79999999999998,167.6,165.68,164.55999999999997,158.32,157.2,161.75999999999996,221.35999999999999,211.84,199.84,183.99999999999997,164.16,169.52,164.72,163.2,159.04,158.23999999999998,154.64,160.71999999999997,8182.4
335,223.92,213.99999999999997,201.04,191.28,183.03999999999996,169.52,167.28,165.92,164.95999999999998,158.0,156.16,161.6,220.95999999999998,211.04,200.32,184.16,163.76,169.04,165.51999999999998,162.71999999999997,160.0,157.44,155.67999999999998,159.6,8207.1
336,224.72,213.84,200.79999999999998,191.2,183.27999999999997,169.04,167.83999999999997,165.27999999999997,164.16,157.52,157.44,161.28,220.79999999999998,211.04,200.64,183.92,164.16,169.67999999999998,165.36,163.2,159.92,157.68,155.76,160.15999999999997,8231.8
337,224.88,213.44,200.79999999999998,191.43999999999997,182.56,169.76,167.92000000000002,165.51999999999998,164.95999999999998,157.6,156.72,161.52,221.43999999999997,211.28,200.64,184.4,164.64,169.11999999999998,165.68,163.35999999999999,159.51999999999998,157.44,154.64,160.71999999999997,8256.5
338,224.31999999999996,214.31999999999996,200.79999999999998,191.28,183.76,170.07999999999998,168.07999999999998,165.83999999999997,164.16,157.44,155.83999999999997,161.52,220.79999999999998,211.99999999999997,200.47999999999996,184.55999999999997,164.79999999999998,169.76,165.44,163.35999999999999,160.32,158.0,155.44,160.79999999999998,8281.2
339,225.12,213.76,200.71999999999997,191.43999999999997,183.12,168.79999999999998,168.48,166.07999999999998,163.67999999999998,157.84,156.72,161.28,221.99999999999997,211.75999999999996,200.56,184.4,164.23999999999998,169.28,165.36,163.67999999999998,159.35999999999999,157.52,154.88,160.79999999999998,8305.9
340,225.36,213.12,201.11999999999998,191.11999999999998,184.16,170.88,169.67999999999998,165.92,164.79999999999998,157.44,157.2,163.92,221.75999999999996,211.67999999999998,200.24,184.16,166.55999999999997,171.52,166.0,163.6,159.04,158.07999999999998,157.68,161.6,8330.6
341,225.12,214.55999999999997,200.95999999999998,192.23999999999998,186.16,169.6,167.83999999999997,165.68,164.72,158.07999999999998,157.11999999999998,161.75999999999996,221.6,212.32,200.95999999999998,184.4,164.95999999999998,169.6,165.04,163.27999999999997,159.28,157.6,155.35999999999999,162.16,8355.3
342,225.59999999999997,215.36,201.67999999999998,191.84,183.2,169.35999999999999,168.32,165.59999999999997,165.12,157.35999999999999,156.72,161.84,221.99999999999997,212.39999999999998,201.2,185.04,164.72,169.76,165.59999999999997,162.56,159.04,157.6,155.28,160.32,8380.0
343,225.83999999999997,214.55999999999997,202.07999999999998,191.11999999999998,183.51999999999998,169.04,168.56,165.83999999999997,164.64,157.2,157.28,161.35999999999999,222.16,212.88,201.35999999999999,184.72,165.12,170.15999999999997,165.44,163.6,160.47999999999996,157.92,154.96,159.76,8404.7
344,225.59999999999997,215.12,201.75999999999996,192.32,186.23999999999998,169.43999999999997,168.39999999999998,165.68,165.12,157.52,157.04,161.6,222.56,212.32,201.35999999999999,184.48,164.88,169.43999999999997,165.76,163.2,158.88,158.0,155.76,160.56,8429.4
345,225.92,214.88,201.92,191.67999999999998,182.95999999999998,169.04,167.76,165.44,163.92,157.84,156.79999999999998,162.32,222.71999999999997,212.16,201.67999999999998,184.08,165.04,169.20000000000002,164.72,163.2,160.56,157.35999999999999,155.44,160.39999999999998,8454.1
346,226.07999999999998,214.95999999999998,202.16,192.07999999999998,183.76,169.76,169.35999999999999,166.07999999999998,165.2,158.96,156.48,163.99999999999997,223.44,212.95999999999998,201.35999999999999,185.59999999999997,165.36,169.35999999999999,168.15999999999997,164.31999999999996,160.64,157.92,155.83999999999997,162.16,8478.8
347,226.48,214.95999999999998,202.48,191.35999999999999,183.92,169.67999999999998,168.96,166.07999999999998,164.64,157.84,156.88,160.79999999999998,223.2,213.2,201.67999999999998,184.88,164.72,170.07999999999998,165.92,162.16,159.04,158.0,155.6,161.6,8503.5
348,226.72,215.44,202.07999999999998,191.92,184.23999999999998,169.76,168.56,166.23999999999998,165.04,157.92,157.2,162.07999999999998,223.03999999999996,213.12,201.75999999999996,185.68,165.51999999999998,169.67999999999998,165.76,162.56,159.84,158.0,155.67999999999998,160.64,8528.2
349,227.2,215.51999999999998,202.23999999999998,192.64,184.31999999999996,168.79999999999998,168.72,166.07999999999998,164.4,157.68,156.0,162.16,222.71999999999997,213.44,202.32,185.76,165.12,169.6,164.79999999999998,163.2,159.35999999999999,157.52,155.35999999999999,160.32,8552.9
350,226.72,215.44,202.23999999999998,192.56,184.08,170.15999999999997,168.24,166.07999999999998,164.4,157.92,156.16,161.35999999999999,223.35999999999999,213.67999999999998,202.07999999999998,185.51999999999998,165.36,169.76,165.59999999999997,163.27999999999997,159.92,157.44,156.07999999999998,161.11999999999998,8577.6
351,226.07999999999998,215.83999999999997,201.99999999999997,192.48,184.16,170.0,167.92000000000002,165.68,164.48,157.76,157.11999999999998,162.07999999999998,224.08,212.95999999999998,202.16,185.92,165.2,170.07999999999998,164.88,163.03999999999996,159.84,157.04,155.6,161.11999999999998,8602.3
352,227.04,216.4,202.48,192.64,184.23999999999998,169.35999999999999,168.07999999999998,166.07999999999998,165.04,157.28,157.35999999999999,161.35999999999999,223.99999999999997,213.2,202.23999999999998,185.36,165.36,169.6,165.68,162.71999999999997,159.44,157.68,155.28,160.95999999999998,8627.0
353,227.92000000000002,216.07999999999998,203.03999999999996,192.64,184.72,169.43999999999997,168.79999999999998,165.44,165.27999999999997,157.68,156.79999999999998,160.32,224.31999999999996,213.2,202.07999999999998,185.27999999999997,165.59999999999997,170.56,165.36,162.23999999999998,159.84,157.76,155.67999999999998,160.95999999999998,8651.7
354,227.83999999999997,216.32,202.64,192.56,185.12,169.92,167.83999999999997,166.07999999999998,165.36,158.07999999999998,157.11999999999998,161.67999999999998,224.16,213.51999999999998,202.71999999999997,186.07999999999998,166.07999999999998,170.15999999999997,165.36,163.44,159.92,156.95999999999998,155.76,161.28,8676.4
355,227.44,216.07999999999998,203.35999999999999,192.71999999999997,184.79999999999998,169.84,168.15999999999997,165.83999999999997,164.72,157.92,157.28,162.16,223.6,214.31999999999996,201.52,185.44,164.79999999999998,170.24,164.79999999999998,163.6,159.51999999999998,157.6,155.44,161.6,8701.1
356,228.0,216.4,202.71999999999997,192.8,185.04,169.84,168.96,165.92,164.23999999999998,157.68,156.07999999999998,162.07999999999998,224.88,214.16,202.23999999999998,185.76,165.59999999999997,169.43999999999997,165.92,163.27999999999997,159.2,157.68,155.12,160.56,8725.8
357,227.76,215.76,203.6,192.39999999999998,184.88,170.07999999999998,169.11999999999998,166.16,164.88,156.79999999999998,157.28,161.52,224.79999999999998,214.55999999999997,202.39999999999998,186.23999999999998,165.44,169.43999999999997,166.0,162.88,160.32,157.2,155.28,160.32,8750.5
358,228.15999999999997,216.55999999999997,203.35999999999999,193.12,184.88,170.24,168.39999999999998,165.59999999999997,164.72,158.48,156.95999999999998,161.52,224.31999999999996,214.31999999999996,202.88,186.07999999999998,165.68,170.64,165.59999999999997,163.51999999999998,159.84,158.07999999999998,155.44,160.47999999999996,8775.2
359,228.32,217.11999999999998,203.92,192.8,185.04,169.35999999999999,168.64,166.0,165.36,157.6,157.04,161.2,224.16,214.79999999999998,202.88,185.59999999999997,165.51999999999998,170.64,165.76,163.12,160.15999999999997,158.0,155.67999999999998,160.24,8799.9
360,228.88,217.35999999999999,203.84,193.67999999999998,184.4,169.92,168.32,165.76,164.64,158.23999999999998,157.11999999999998,161.99999999999997,224.23999999999998,214.95999999999998,203.27999999999997,185.76,166.23999999999998,170.15999999999997,165.59999999999997,163.51999999999998,159.92,157.84,155.04,160.15999999999997,8824.6
361,228.72,217.2,203.6,192.88,184.64,169.43999999999997,168.32,165.59999999999997,164.88,157.84,157.76,162.07999999999998,225.12,215.2,202.88,185.27999999999997,165.59999999999997,169.92,166.32,163.99999999999997,159.67999999999998,157.35999999999999,155.2,160.39999999999998,8849.3
362,229.28,217.51999999999998,204.08,193.35999999999999,185.04,170.0,169.11999999999998,166.16,165.36,157.84,157.6,161.67999999999998,225.2,215.36,203.51999999999998,185.59999999999997,165.59999999999997,170.56,166.07999999999998,163.51999999999998,160.39999999999998,157.6,155.76,160.47999999999996,8874.0
363,228.88,217.6,203.35999999999999,193.12,185.36,169.6,168.32,165.68,165.51999999999998,157.35999999999999,156.88,161.6,225.51999999999998,215.2,203.84,186.48,165.04,170.88,166.0,163.51999999999998,159.84,158.16,154.72,161.35999999999999,8898.7
364,229.43999999999997,217.35999999999999,203.99999999999997,192.95999999999998,185.12,170.39999999999998,168.64,165.12,165.27999999999997,157.68,157.35999999999999,161.6,225.92,215.12,203.35999999999999,186.4,165.51999999999998,170.71999999999997,165.92,163.51999999999998,160.07999999999998,157.92,154.48,161.2,8923.4
365,229.43999999999997,217.83999999999997,203.67999999999998,193.67999999999998,185.36,170.71999999999997,167.83999999999997,165.68,163.99999999999997,157.35999999999999,156.95999999999998,161.75999999999996,226.32,215.76,204.31999999999996,186.87999999999997,166.48,170.88,165.59999999999997,163.6,159.84,157.52,155.92,161.43999999999997,8948.1
366,229.43999999999997,217.6,204.55999999999997,193.76,185.68,170.79999999999998,168.96,165.59999999999997,164.72,158.16,157.04,161.84,225.92,216.16,204.08,187.04,166.55999999999997,170.64,166.07999999999998,163.84,160.0,157.84,155.76,160.64,8972.8
367,229.92,218.64,203.99999999999997,193.44,185.04,170.79999999999998,168.15999999999997,165.92,165.12,157.68,157.11999999999998,161.35999999999999,226.4,215.68,203.84,187.04,166.23999999999998,169.92,165.83999999999997,163.99999999999997,160.0,157.76,155.6,160.95999999999998,8997.5
368,229.92,217.68,204.55999999999997,192.88,184.88,169.92,169.11999999999998,165.92,165.04,157.28,157.35999999999999,160.88,226.48,215.68,203.67999999999998,186.64000000000001,166.16,170.47999999999996,166.16,163.67999999999998,160.15999999999997,157.28,155.35999999999999,159.2,9022.2
369,230.24,218.39999999999998,204.95999999999998,193.51999999999998,184.72,170.07999999999998,169.35999999999999,166.07999999999998,165.04,157.92,157.28,161.75999999999996,226.64000000000001,216.32,204.16,187.04,166.16,170.88,165.27999999999997,163.35999999999999,159.12,157.52,156.79999999999998,160.71999999999997,9046.9
370,230.47999999999996,218.32,203.92,193.67999999999998,184.64,170.88,168.88,166.4,164.95999999999998,157.76,157.28,161.99999999999997,226.48,216.48,204.31999999999996,187.04,167.92000000000002,170.79999999999998,166.64000000000001,163.51999999999998,160.0,157.92,157.44,160.95999999999998,9071.6
371,230.15999999999997,217.6,204.4,194.4,185.92,169.6,168.39999999999998,166.0,165.36,157.68,157.6,162.16,226.79999999999998,216.23999999999998,204.64,187.2,166.48,171.35999999999999,165.92,163.35999999999999,160.07999999999998,157.35999999999999,155.35999999999999,160.47999999999996,9096.3
372,230.71999999999997,219.11999999999998,204.72,194.23999999999998,185.36,171.04,168.56,165.83999999999997,164.79999999999998,157.92,157.11999999999998,161.92,226.87999999999997,217.11999999999998,204.23999999999998,187.11999999999998,166.32,171.67999999999998,166.48,163.12,160.39999999999998,157.68,155.6,160.32,9121.0
373,230.56,219.11999999999998,205.44,194.48,185.68,170.64,169.11999999999998,166.32,164.95999999999998,160.71999999999997,158.23999999999998,164.23999999999998,228.0,217.04,204.55999999999997,187.6,166.79999999999998,170.47999999999996,166.23999999999998,164.16,162.8,159.67999999999998,157.6,162.23999999999998,9145.7
374,230.79999999999998,219.20000000000002,205.51999999999998,194.16,185.44,170.32,169.20000000000002,166.23999999999998,165.36,157.76,157.44,161.67999999999998,227.6,216.96,204.88,187.35999999999999,166.55999999999997,171.11999999999998,166.32,164.16,160.15999999999997,158.23999999999998,155.6,162.16,9170.4
375,231.04,219.04,205.76,193.99999999999997,185.83999999999997,170.39999999999998,169.11999999999998,166.87999999999997,165.12,159.35999999999999,158.96,162.23999999999998,227.76,216.55999999999997,204.95999999999998,187.35999999999999,166.64000000000001,171.35999999999999,167.04,164.48,160.64,159.84,154.96,161.28,9195.1
376,231.11999999999998,218.72,205.27999999999997,194.48,186.07999999999998,170.88,168.96,165.27999999999997,165.27999999999997,157.92,157.28,161.99999999999997,228.0,217.28,205.27999999999997,187.44,166.23999999999998,171.04,165.76,162.8,159.84,158.23999999999998,155.35999999999999,162.32,9219.9
377,231.43999999999997,219.92,205.68,194.16,185.44,170.79999999999998,169.52,165.68,165.2,157.84,156.95999999999998,161.92,228.07999999999998,216.79999999999998,204.55999999999997,188.0,166.48,171.67999999999998,166.4,163.44,159.92,157.84,154.88,160.64,9244.7
378,231.04,219.76,205.76,194.64,185.83999999999997,172.16,171.35999999999999,166.23999999999998,164.95999999999998,157.92,156.95999999999998,161.67999999999998,228.32,217.44,205.44,187.28,168.79999999999998,173.27999999999997,167.68,163.76,159.28,157.52,156.0,161.75999999999996,9269.5
379,231.67999999999998,220.15999999999997,206.23999999999998,194.72,185.68,171.28,169.11999999999998,165.92,165.2,157.68,157.44,161.28,228.15999999999997,217.83999999999997,204.88,187.44,166.87999999999997,171.2,165.92,163.67999999999998,160.15999999999997,157.35999999999999,155.12,161.04,9294.2
380,231.43999999999997,219.76,206.07999999999998,194.79999999999998,186.0,171.28,169.11999999999998,166.07999999999998,165.2,158.0,157.28,161.75999999999996,228.32,217.44,204.72,188.48,167.11999999999998,171.04,165.68,163.6,160.24,158.39999999999998,155.83999999999997,160.95999999999998,9319.0
381,231.67999999999998,220.15999999999997,206.16,194.31999999999996,186.4,170.07999999999998,169.11999999999998,166.16,164.48,158.23999999999998,156.64,161.84,228.32,217.76,206.0,188.32,167.51999999999998,171.2,165.76,163.99999999999997,160.64,157.92,155.67999999999998,159.2,9343.8
382,232.23999999999998,220.56,206.07999999999998,194.79999999999998,186.87999999999997,170.56,169.28,165.76,164.79999999999998,158.0,157.68,161.43999999999997,228.56,217.83999999999997,205.68,188.64,166.79999999999998,171.75999999999996,166.64000000000001,163.99999999999997,160.15999999999997,158.07999999999998,155.67999999999998,160.47999999999996,9368.6
383,231.75999999999996,220.39999999999998,206.0,194.72,186.4,170.88,169.28,166.32,165.76,158.16,156.95999999999998,161.67999999999998,228.79999999999998,218.48,205.68,188.64,167.51999999999998,171.52,166.32,163.76,160.64,157.52,156.0,160.07999999999998,9393.3
384,231.84,220.64,206.72,195.12,186.16,171.43999999999997,168.79999999999998,166.4,165.44,158.23999999999998,157.28,162.71999999999997,229.35999999999999,218.07999999999998,205.68,188.15999999999997,167.04,170.88,166.32,163.99999999999997,159.84,158.32,155.92,161.67999999999998,9418.1
385,232.39999999999998,220.07999999999998,206.0,194.88,188.64,171.28,169.35999999999999,166.64000000000001,165.76,158.0,156.88,161.92,228.64,217.83999999999997,206.64000000000001,186.79999999999998,167.04,171.52,166.48,163.84,160.07999999999998,157.68,156.07999999999998,160.0,9442.8
386,232.95999999999998,221.35999999999999,206.79999999999998,195.76,186.16,171.35999999999999,169.28,166.72,165.51999999999998,157.44,157.68,161.2,229.20000000000002,218.88,206.0,187.92000000000002,167.2,171.43999999999997,165.59999999999997,163.84,160.32,158.72,155.28,160.24,9467.6
387,232.07999999999998,221.28,207.2,195.27999999999997,186.23999999999998,171.28,169.52,166.23999999999998,165.04,157.76,157.92,161.75999999999996,228.64,219.11999999999998,206.32,188.39999999999998,167.35999999999999,171.28,165.76,163.67999999999998,160.0,158.0,155.44,162.64,9492.4
388,233.27999999999997,221.11999999999998,206.64000000000001,195.27999999999997,186.16,171.52,169.52,166.07999999999998,164.72,157.68,157.68,160.88,229.84,218.88,206.48,188.64,167.51999999999998,171.92,166.32,163.99999999999997,160.15999999999997,157.52,155.76,160.71999999999997,9517.2
389,232.8,221.28,207.51999999999998,195.27999999999997,186.79999999999998,170.88,169.28,167.2,164.72,157.92,156.95999999999998,161.52,229.67999999999998,218.88,206.64000000000001,188.24,167.04,170.95999999999998,166.48,164.08,160.64,158.23999999999998,155.51999999999998,160.39999999999998,9542.0
390,233.35999999999999,221.28,207.04,195.36,186.4,171.67999999999998,169.6,166.72,165.83999999999997,158.72,157.68,161.2,230.24,218.48,206.4,188.32,167.76,171.11999999999998,166.4,164.48,159.92,158.07999999999998,156.0,160.71999999999997,9566.8
391,233.92,220.95999999999998,207.35999999999999,195.2,186.72,170.79999999999998,169.28,166.23999999999998,165.44,158.0,157.92,161.43999999999997,230.39999999999998,218.79999999999998,206.72,188.15999999999997,167.51999999999998,171.84,166.72,164.08,159.92,157.76,155.2,160.64,9591.6
392,234.16,221.84,207.44,196.23999999999998,187.6,170.71999999999997,169.76,165.92,164.95999999999998,157.44,157.68,161.43999999999997,230.32,219.43999999999997,207.51999999999998,188.64,167.6,171.84,166.4,163.51999999999998,160.71999999999997,158.07999999999998,156.24,160.64,9616.4
393,233.92,221.6,207.2,196.16,186.96,172.16,169.11999999999998,166.72,165.27999999999997,157.35999999999999,157.2,161.84,230.15999999999997,220.0,207.11999999999998,188.56,167.68,171.2,166.55999999999997,164.16,160.15999999999997,157.92,155.92,160.07999999999998,9641.2
394,233.2,222.39999999999998,206.79999999999998,196.48,186.64000000000001,171.43999999999997,169.43999999999997,166.16,165.76,158.07999999999998,157.6,161.6,231.2,219.43999999999997,207.51999999999998,188.79999999999998,169.92,171.99999999999997,166.96,164.08,160.07999999999998,157.92,155.67999999999998,160.71999999999997,9666.0
395,234.16,221.67999999999998,207.92000000000002,195.51999999999998,187.04,170.64,169.04,166.72,165.04,158.23999999999998,157.68,161.92,230.88,219.11999999999998,206.96,189.11999999999998,167.68,171.2,166.07999999999998,164.08,160.47999999999996,158.23999999999998,155.28,160.32,9690.8
396,234.31999999999996,222.07999999999998,208.15999999999997,196.32,186.72,171.75999999999996,170.0,165.92,165.27999999999997,157.92,157.52,161.43999999999997,231.04,219.67999999999998,206.72,188.72,168.39999999999998,171.75999999999996,166.79999999999998,163.84,160.15999999999997,158.56,155.76,160.39999999999998,9715.6
397,234.31999999999996,222.48,208.24,196.55999999999997,187.11999999999998,171.92,170.56,166.4,164.88,158.07999999999998,157.2,161.6,231.28,220.0,207.76,189.11999999999998,170.15999999999997,171.99999999999997,166.55999999999997,163.67999999999998,160.39999999999998,157.92,155.67999999999998,161.84,9740.4
398,234.48,222.39999999999998,208.07999999999998,196.07999999999998,186.55999999999997,171.99999999999997,169.20000000000002,166.0,165.27999999999997,157.52,157.28,161.52,231.11999999999998,219.92,207.68,189.76,167.76,172.23999999999998,167.11999999999998,164.08,160.24,158.39999999999998,156.07999999999998,161.75999999999996,9765.2
399,234.31999999999996,222.64,208.48,195.83999999999997,188.79999999999998,171.52,169.43999999999997,166.72,164.79999999999998,158.0,157.04,161.92,231.2,220.15999999999997,208.0,189.28,167.83999999999997,171.6,166.64000000000001,164.48,160.39999999999998,157.68,156.0,161.52,9790.0
400,234.95999999999998,222.39999999999998,208.72,196.79999999999998,187.68,171.43999999999997,169.92,166.87999999999997,165.44,158.39999999999998,157.44,161.92,231.75999999999996,220.0,207.51999999999998,188.96,168.32,171.84,166.79999999999998,164.4,160.47999999999996,158.16,155.51999999999998,161.04,9814.8
401,234.4,222.48,208.48,198.32,187.28,172.16,169.76,166.32,165.2,158.07999999999998,156.95999999999998,161.92,231.92,220.39999999999998,207.83999999999997,188.79999999999998,168.32,171.99999999999997,166.72,163.44,160.64,158.07999999999998,155.44,161.28,9839.6
402,235.27999999999997,223.2,208.64,198.56,187.51999999999998,171.75999999999996,169.04,166.64000000000001,164.48,158.07999999999998,156.79999999999998,160.88,231.84,220.47999999999996,208.0,189.6,168.72,172.32,166.64000000000001,164.16,160.71999999999997,157.52,155.51999999999998,161.84,9864.4
403,234.95999999999998,222.71999999999997,208.96,198.15999999999997,187.68,171.75999999999996,169.35999999999999,166.48,165.27999999999997,158.07999999999998,157.76,163.6,232.23999999999998,220.64,207.76,189.67999999999998,168.32,172.16,167.04,164.08,160.47999999999996,157.68,155.51999999999998,160.88,9889.2
404,235.36,222.56,208.64,198.48,187.51999999999998,173.44,170.64,167.2,165.12,158.39999999999998,159.51999999999998,162.56,232.23999999999998,220.95999999999998,207.92000000000002,189.92,169.67999999999998,172.32,167.44,164.31999999999996,160.79999999999998,157.92,157.92,160.71999999999997,9914.0
405,234.95999999999998,223.51999999999998,209.20000000000002,198.88,186.87999999999997,171.43999999999997,169.92,166.79999999999998,165.12,158.07999999999998,157.2,161.75999999999996,232.07999999999998,221.6,208.56,190.32,168.39999999999998,172.71999999999997,167.6,164.16,160.15999999999997,158.07999999999998,155.6,162.23999999999998,9938.9
406,235.27999999999997,222.71999999999997,208.79999999999998,198.96,188.96,171.67999999999998,169.76,166.64000000000001,164.72,157.6,156.4,161.67999999999998,232.64,220.88,208.48,190.15999999999997,169.52,172.32,167.11999999999998,164.4,160.64,158.07999999999998,155.28,160.32,9963.7
407,236.32,223.84,208.64,198.48,188.07999999999998,171.43999999999997,170.24,166.4,165.12,158.0,158.16,161.99999999999997,232.71999999999997,221.11999999999998,208.32,189.67999999999998,168.32,171.92,167.35999999999999,164.31999999999996,160.39999999999998,157.68,155.76,159.84,9988.6
408,236.48,223.44,209.35999999999999,198.88,187.51999999999998,171.6,169.11999999999998,167.04,165.59999999999997,158.0,157.6,161.99999999999997,233.03999999999996,221.28,208.64,189.92,168.48,172.32,167.2,163.67999999999998,160.64,158.32,155.12,160.95999999999998,10013.4
409,236.48,223.12,209.28,199.04,187.83999999999997,171.99999999999997,169.52,166.48,165.83999999999997,158.0,157.04,162.07999999999998,232.16,221.43999999999997,209.11999999999998,189.92,168.79999999999998,172.56,167.11999999999998,164.55999999999997,160.56,157.92,156.16,160.0,10038.3
410,236.55999999999997,223.67999999999998,209.35999999999999,199.52,188.15999999999997,171.92,169.43999999999997,166.0,165.2,158.07999999999998,157.44,161.84,233.35999999999999,221.92,208.96,190.47999999999996,169.04,172.71999999999997,166.79999999999998,163.99999999999997,160.64,158.0,155.83999999999997,161.04,10063.1
411,236.96,224.23999999999998,209.67999999999998,199.43999999999997,187.2,171.92,169.76,166.32,165.76,158.0,157.35999999999999,161.84,233.2,222.07999999999998,209.76,189.6,168.48,171.6,167.2,163.92,160.07999999999998,158.16,155.67999999999998,160.07999999999998,10088.0
412,235.83999999999997,224.31999999999996,209.92,199.43999999999997,187.83999999999997,172.23999999999998,170.0,166.4,165.2,158.32,157.44,161.67999999999998,233.51999999999998,221.67999999999998,209.35999999999999,190.64,168.96,173.03999999999996,167.11999999999998,164.16,160.79999999999998,158.48,155.51999999999998,161.35999999999999,10112.9
413,236.96,224.64,209.76,199.84,188.32,172.07999999999998,169.84,166.4,164.79999999999998,157.76,156.72,161.6,233.35999999999999,221.84,209.6,190.32,168.72,172.23999999999998,166.96,163.6,160.71999999999997,158.16,155.6,161.28,10137.8
414,237.76,224.72,210.0,199.84,188.15999999999997,172.23999999999998,169.84,166.87999999999997,165.2,158.39999999999998,156.95999999999998,162.32,233.92,222.88,209.20000000000002,190.88,168.39999999999998,172.48,167.11999999999998,164.55999999999997,160.47999999999996,158.16,155.51999999999998,160.88,10162.7
415,237.44,224.79999999999998,209.92,199.43999999999997,187.68,172.16,170.07999999999998,167.35999999999999,165.36,157.52,156.95999999999998,161.75999999999996,234.08,222.39999999999998,209.11999999999998,190.15999999999997,168.72,172.71999999999997,166.87999999999997,164.4,160.79999999999998,158.56,156.0,160.56,10187.6
416,237.44,224.4,209.67999999999998,199.84,187.76,171.92,169.11999999999998,166.87999999999997,165.36,158.16,157.52,161.52,233.99999999999997,222.88,209.43999999999997,191.04,168.88,172.23999999999998,166.96,164.48,160.39999999999998,159.04,155.67999999999998,160.88,10212.5
417,236.48,225.27999999999997,209.84,200.39999999999998,188.48,173.51999999999998,171.99999999999997,168.88,167.6,160.47999999999996,158.88,162.39999999999998,233.99999999999997,223.03999999999996,210.24,191.04,168.64,174.72,169.20000000000002,166.48,162.16,160.24,158.32,160.24,10237.4
418,237.83999999999997,224.72,210.07999999999998,199.52,188.39999999999998,172.16,169.35999999999999,166.96,165.36,157.92,157.2,164.23999999999998,233.44,222.64,209.6,190.64,168.88,172.56,166.55999999999997,164.64,160.39999999999998,158.16,156.07999999999998,162.88,10262.3
419,238.15999999999997,224.88,210.56,199.28,188.15999999999997,172.32,169.67999999999998,166.48,166.07999999999998,158.0,157.04,162.07999999999998,234.64,222.71999999999997,210.32,190.79999999999998,169.6,173.12,166.87999999999997,164.48,159.84,158.07999999999998,156.16,162.16,10287.2
